firstName,middleName,lastName,DOB,gender,guardianName,guardianPhone,guardianAddress,guardianEmail,guardianRelationship,classId,sectionId,sectionName,academicYearId,admissionDate,nationality,createParentPortal
Ikram,Elmi,Ibrahim,2017-11-07,Female,Said Ibrahim,+252610000655,House 0655 Karaan District Mogadishu,guardian0655@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ismail,Mohamed,Ibrahim,2016-12-08,Male,Sahra Ibrahim,+252610000656,House 0656 Wadajir District Mogadishu,guardian0656@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Nasteho,Farah,Ibrahim,2017-01-09,Female,Ismail Ibrahim,+252610000657,House 0657 Dharkenley District Mogadishu,guardian0657@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ibrahim,Muse,Ibrahim,2016-02-10,Male,Sumaya Ibrahim,+252610000658,House 0658 Shangani District Mogadishu,guardian0658@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Deqa,Roble,Ibrahim,2017-03-11,Female,Samatar Ibrahim,+252610000659,House 0659 Bondhere District Mogadishu,guardian0659@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Zakariya,Omar,Ibrahim,2016-04-12,Male,Maryan Ibrahim,+252610000660,House 0660 Daynile District Mogadishu,guardian0660@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Asha,Osman,Ibrahim,2017-05-13,Female,Osman Ibrahim,+252610000661,House 0661 Hodan District Mogadishu,guardian0661@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdullahi,Bashir,Ibrahim,2016-06-14,Male,Muna Ibrahim,+252610000662,House 0662 Waberi District Mogadishu,guardian0662@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Khadija,Khalif,Ibrahim,2017-07-15,Female,Mohamed Ibrahim,+252610000663,House 0663 Hamar Weyne District Mogadishu,guardian0663@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Bashir,Hassan,Ibrahim,2016-08-16,Male,Asha Ibrahim,+252610000664,House 0664 Yaqshid District Mogadishu,guardian0664@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hibo,Ismail,Ibrahim,2017-09-17,Female,Farah Ibrahim,+252610000665,House 0665 Karaan District Mogadishu,guardian0665@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mahad,Mahad,Ibrahim,2016-10-18,Male,Amal Ibrahim,+252610000666,House 0666 Wadajir District Mogadishu,guardian0666@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Rahma,Abshir,Ibrahim,2017-11-19,Female,Yusuf Ibrahim,+252610000667,House 0667 Dharkenley District Mogadishu,guardian0667@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Adan,Aden,Ibrahim,2016-12-20,Male,Nasteho Ibrahim,+252610000668,House 0668 Shangani District Mogadishu,guardian0668@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ifrah,Ahmed,Ibrahim,2017-01-21,Female,Bashir Ibrahim,+252610000669,House 0669 Bondhere District Mogadishu,guardian0669@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Farah,Warsame,Ibrahim,2016-02-22,Male,Khadija Ibrahim,+252610000670,House 0670 Daynile District Mogadishu,guardian0670@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sumaya,Daud,Ibrahim,2017-03-23,Female,Hassan Ibrahim,+252610000671,House 0671 Hodan District Mogadishu,guardian0671@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Jama,Guled,Ibrahim,2016-04-24,Male,Rahma Ibrahim,+252610000672,House 0672 Waberi District Mogadishu,guardian0672@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muna,Yusuf,Ibrahim,2017-05-25,Female,Warsame Ibrahim,+252610000673,House 0673 Hamar Weyne District Mogadishu,guardian0673@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Osman,Jama,Ibrahim,2016-06-26,Male,Hawa Ibrahim,+252610000674,House 0674 Yaqshid District Mogadishu,guardian0674@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ruqiya,Said,Ibrahim,2017-07-27,Female,Ibrahim Ibrahim,+252610000675,House 0675 Karaan District Mogadishu,guardian0675@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Said,Shire,Ibrahim,2016-08-28,Male,Hibo Ibrahim,+252610000676,House 0676 Wadajir District Mogadishu,guardian0676@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Luul,Abdi,Ibrahim,2017-09-01,Female,Daud Ibrahim,+252610000677,House 0677 Dharkenley District Mogadishu,guardian0677@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muse,Nur,Ibrahim,2016-10-02,Male,Fadumo Ibrahim,+252610000678,House 0678 Shangani District Mogadishu,guardian0678@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amal,Adan,Ibrahim,2017-11-03,Female,Mahad Ibrahim,+252610000679,House 0679 Bondhere District Mogadishu,guardian0679@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Warsame,Liban,Ibrahim,2016-12-04,Male,Luul Ibrahim,+252610000680,House 0680 Daynile District Mogadishu,guardian0680@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amina,Ali,Ismail,2017-01-05,Female,Abdullahi Ismail,+252610000681,House 0681 Hodan District Mogadishu,guardian0681@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ahmed,Ibrahim,Ismail,2016-02-06,Male,Halima Ismail,+252610000682,House 0682 Waberi District Mogadishu,guardian0682@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hodan,Abdullahi,Ismail,2017-03-07,Female,Jama Ismail,+252610000683,House 0683 Hamar Weyne District Mogadishu,guardian0683@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mohamed,Samatar,Ismail,2016-04-08,Male,Ruqiya Ismail,+252610000684,House 0684 Yaqshid District Mogadishu,guardian0684@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sahra,Elmi,Ismail,2017-05-09,Female,Ahmed Ismail,+252610000685,House 0685 Karaan District Mogadishu,guardian0685@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdi,Mohamed,Ismail,2016-06-10,Male,Deqa Ismail,+252610000686,House 0686 Wadajir District Mogadishu,guardian0686@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Fadumo,Farah,Ismail,2017-07-11,Female,Adan Ismail,+252610000687,House 0687 Dharkenley District Mogadishu,guardian0687@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yusuf,Muse,Ismail,2016-08-12,Male,Ikram Ismail,+252610000688,House 0688 Shangani District Mogadishu,guardian0688@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Maryan,Roble,Ismail,2017-09-13,Female,Ali Ismail,+252610000689,House 0689 Bondhere District Mogadishu,guardian0689@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hassan,Omar,Ismail,2016-10-14,Male,Yasmin Ismail,+252610000690,House 0690 Daynile District Mogadishu,guardian0690@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Halima,Osman,Ismail,2017-11-15,Female,Muse Ismail,+252610000691,House 0691 Hodan District Mogadishu,guardian0691@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Omar,Bashir,Ismail,2016-12-16,Male,Khadra Ismail,+252610000692,House 0692 Waberi District Mogadishu,guardian0692@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yasmin,Khalif,Ismail,2017-01-17,Female,Omar Ismail,+252610000693,House 0693 Hamar Weyne District Mogadishu,guardian0693@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ali,Hassan,Ismail,2016-02-18,Male,Ifrah Ismail,+252610000694,House 0694 Yaqshid District Mogadishu,guardian0694@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ikram,Ismail,Ismail,2017-03-19,Female,Said Ismail,+252610000695,House 0695 Karaan District Mogadishu,guardian0695@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ismail,Mahad,Ismail,2016-04-20,Male,Sahra Ismail,+252610000696,House 0696 Wadajir District Mogadishu,guardian0696@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Nasteho,Abshir,Ismail,2017-05-21,Female,Ismail Ismail,+252610000697,House 0697 Dharkenley District Mogadishu,guardian0697@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ibrahim,Aden,Ismail,2016-06-22,Male,Sumaya Ismail,+252610000698,House 0698 Shangani District Mogadishu,guardian0698@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Deqa,Ahmed,Ismail,2017-07-23,Female,Samatar Ismail,+252610000699,House 0699 Bondhere District Mogadishu,guardian0699@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Zakariya,Warsame,Ismail,2016-08-24,Male,Maryan Ismail,+252610000700,House 0700 Daynile District Mogadishu,guardian0700@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Asha,Daud,Ismail,2017-09-25,Female,Osman Ismail,+252610000701,House 0701 Hodan District Mogadishu,guardian0701@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdullahi,Guled,Ismail,2016-10-26,Male,Muna Ismail,+252610000702,House 0702 Waberi District Mogadishu,guardian0702@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Khadija,Yusuf,Ismail,2017-11-27,Female,Mohamed Ismail,+252610000703,House 0703 Hamar Weyne District Mogadishu,guardian0703@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Bashir,Jama,Ismail,2016-12-28,Male,Asha Ismail,+252610000704,House 0704 Yaqshid District Mogadishu,guardian0704@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hibo,Said,Ismail,2017-01-01,Female,Farah Ismail,+252610000705,House 0705 Karaan District Mogadishu,guardian0705@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mahad,Shire,Ismail,2016-02-02,Male,Amal Ismail,+252610000706,House 0706 Wadajir District Mogadishu,guardian0706@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Rahma,Abdi,Ismail,2017-03-03,Female,Yusuf Ismail,+252610000707,House 0707 Dharkenley District Mogadishu,guardian0707@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Adan,Nur,Ismail,2016-04-04,Male,Nasteho Ismail,+252610000708,House 0708 Shangani District Mogadishu,guardian0708@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ifrah,Adan,Ismail,2017-05-05,Female,Bashir Ismail,+252610000709,House 0709 Bondhere District Mogadishu,guardian0709@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Farah,Liban,Ismail,2016-06-06,Male,Khadija Ismail,+252610000710,House 0710 Daynile District Mogadishu,guardian0710@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sumaya,Ali,Ismail,2017-07-07,Female,Hassan Ismail,+252610000711,House 0711 Hodan District Mogadishu,guardian0711@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Jama,Ibrahim,Ismail,2016-08-08,Male,Rahma Ismail,+252610000712,House 0712 Waberi District Mogadishu,guardian0712@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muna,Abdullahi,Ismail,2017-09-09,Female,Warsame Ismail,+252610000713,House 0713 Hamar Weyne District Mogadishu,guardian0713@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Osman,Samatar,Ismail,2016-10-10,Male,Hawa Ismail,+252610000714,House 0714 Yaqshid District Mogadishu,guardian0714@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ruqiya,Elmi,Ismail,2017-11-11,Female,Ibrahim Ismail,+252610000715,House 0715 Karaan District Mogadishu,guardian0715@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Said,Mohamed,Ismail,2016-12-12,Male,Hibo Ismail,+252610000716,House 0716 Wadajir District Mogadishu,guardian0716@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Luul,Farah,Ismail,2017-01-13,Female,Daud Ismail,+252610000717,House 0717 Dharkenley District Mogadishu,guardian0717@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muse,Muse,Ismail,2016-02-14,Male,Fadumo Ismail,+252610000718,House 0718 Shangani District Mogadishu,guardian0718@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amal,Roble,Ismail,2017-03-15,Female,Mahad Ismail,+252610000719,House 0719 Bondhere District Mogadishu,guardian0719@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Warsame,Omar,Ismail,2016-04-16,Male,Luul Ismail,+252610000720,House 0720 Daynile District Mogadishu,guardian0720@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amina,Osman,Omar,2017-05-17,Female,Abdullahi Omar,+252610000721,House 0721 Hodan District Mogadishu,guardian0721@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ahmed,Bashir,Omar,2016-06-18,Male,Halima Omar,+252610000722,House 0722 Waberi District Mogadishu,guardian0722@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hodan,Khalif,Omar,2017-07-19,Female,Jama Omar,+252610000723,House 0723 Hamar Weyne District Mogadishu,guardian0723@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mohamed,Hassan,Omar,2016-08-20,Male,Ruqiya Omar,+252610000724,House 0724 Yaqshid District Mogadishu,guardian0724@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sahra,Ismail,Omar,2017-09-21,Female,Ahmed Omar,+252610000725,House 0725 Karaan District Mogadishu,guardian0725@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdi,Mahad,Omar,2016-10-22,Male,Deqa Omar,+252610000726,House 0726 Wadajir District Mogadishu,guardian0726@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Fadumo,Abshir,Omar,2017-11-23,Female,Adan Omar,+252610000727,House 0727 Dharkenley District Mogadishu,guardian0727@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yusuf,Aden,Omar,2016-12-24,Male,Ikram Omar,+252610000728,House 0728 Shangani District Mogadishu,guardian0728@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Maryan,Ahmed,Omar,2017-01-25,Female,Ali Omar,+252610000729,House 0729 Bondhere District Mogadishu,guardian0729@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hassan,Warsame,Omar,2016-02-26,Male,Yasmin Omar,+252610000730,House 0730 Daynile District Mogadishu,guardian0730@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Halima,Daud,Omar,2017-03-27,Female,Muse Omar,+252610000731,House 0731 Hodan District Mogadishu,guardian0731@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Omar,Guled,Omar,2016-04-28,Male,Khadra Omar,+252610000732,House 0732 Waberi District Mogadishu,guardian0732@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yasmin,Yusuf,Omar,2017-05-01,Female,Omar Omar,+252610000733,House 0733 Hamar Weyne District Mogadishu,guardian0733@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ali,Jama,Omar,2016-06-02,Male,Ifrah Omar,+252610000734,House 0734 Yaqshid District Mogadishu,guardian0734@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ikram,Said,Omar,2017-07-03,Female,Said Omar,+252610000735,House 0735 Karaan District Mogadishu,guardian0735@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ismail,Shire,Omar,2016-08-04,Male,Sahra Omar,+252610000736,House 0736 Wadajir District Mogadishu,guardian0736@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Nasteho,Abdi,Omar,2017-09-05,Female,Ismail Omar,+252610000737,House 0737 Dharkenley District Mogadishu,guardian0737@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ibrahim,Nur,Omar,2016-10-06,Male,Sumaya Omar,+252610000738,House 0738 Shangani District Mogadishu,guardian0738@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Deqa,Adan,Omar,2017-11-07,Female,Samatar Omar,+252610000739,House 0739 Bondhere District Mogadishu,guardian0739@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Zakariya,Liban,Omar,2016-12-08,Male,Maryan Omar,+252610000740,House 0740 Daynile District Mogadishu,guardian0740@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Asha,Ali,Omar,2017-01-09,Female,Osman Omar,+252610000741,House 0741 Hodan District Mogadishu,guardian0741@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdullahi,Ibrahim,Omar,2016-02-10,Male,Muna Omar,+252610000742,House 0742 Waberi District Mogadishu,guardian0742@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Khadija,Abdullahi,Omar,2017-03-11,Female,Mohamed Omar,+252610000743,House 0743 Hamar Weyne District Mogadishu,guardian0743@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Bashir,Samatar,Omar,2016-04-12,Male,Asha Omar,+252610000744,House 0744 Yaqshid District Mogadishu,guardian0744@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hibo,Elmi,Omar,2017-05-13,Female,Farah Omar,+252610000745,House 0745 Karaan District Mogadishu,guardian0745@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mahad,Mohamed,Omar,2016-06-14,Male,Amal Omar,+252610000746,House 0746 Wadajir District Mogadishu,guardian0746@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Rahma,Farah,Omar,2017-07-15,Female,Yusuf Omar,+252610000747,House 0747 Dharkenley District Mogadishu,guardian0747@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Adan,Muse,Omar,2016-08-16,Male,Nasteho Omar,+252610000748,House 0748 Shangani District Mogadishu,guardian0748@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ifrah,Roble,Omar,2017-09-17,Female,Bashir Omar,+252610000749,House 0749 Bondhere District Mogadishu,guardian0749@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Farah,Omar,Omar,2016-10-18,Male,Khadija Omar,+252610000750,House 0750 Daynile District Mogadishu,guardian0750@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sumaya,Osman,Omar,2017-11-19,Female,Hassan Omar,+252610000751,House 0751 Hodan District Mogadishu,guardian0751@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Jama,Bashir,Omar,2016-12-20,Male,Rahma Omar,+252610000752,House 0752 Waberi District Mogadishu,guardian0752@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muna,Khalif,Omar,2017-01-21,Female,Warsame Omar,+252610000753,House 0753 Hamar Weyne District Mogadishu,guardian0753@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Osman,Hassan,Omar,2016-02-22,Male,Hawa Omar,+252610000754,House 0754 Yaqshid District Mogadishu,guardian0754@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ruqiya,Ismail,Omar,2017-03-23,Female,Ibrahim Omar,+252610000755,House 0755 Karaan District Mogadishu,guardian0755@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Said,Mahad,Omar,2016-04-24,Male,Hibo Omar,+252610000756,House 0756 Wadajir District Mogadishu,guardian0756@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Luul,Abshir,Omar,2017-05-25,Female,Daud Omar,+252610000757,House 0757 Dharkenley District Mogadishu,guardian0757@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muse,Aden,Omar,2016-06-26,Male,Fadumo Omar,+252610000758,House 0758 Shangani District Mogadishu,guardian0758@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amal,Ahmed,Omar,2017-07-27,Female,Mahad Omar,+252610000759,House 0759 Bondhere District Mogadishu,guardian0759@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Warsame,Warsame,Omar,2016-08-28,Male,Luul Omar,+252610000760,House 0760 Daynile District Mogadishu,guardian0760@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amina,Daud,Adan,2017-09-01,Female,Abdullahi Adan,+252610000761,House 0761 Hodan District Mogadishu,guardian0761@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ahmed,Guled,Adan,2016-10-02,Male,Halima Adan,+252610000762,House 0762 Waberi District Mogadishu,guardian0762@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hodan,Yusuf,Adan,2017-11-03,Female,Jama Adan,+252610000763,House 0763 Hamar Weyne District Mogadishu,guardian0763@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mohamed,Jama,Adan,2016-12-04,Male,Ruqiya Adan,+252610000764,House 0764 Yaqshid District Mogadishu,guardian0764@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sahra,Said,Adan,2017-01-05,Female,Ahmed Adan,+252610000765,House 0765 Karaan District Mogadishu,guardian0765@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdi,Shire,Adan,2016-02-06,Male,Deqa Adan,+252610000766,House 0766 Wadajir District Mogadishu,guardian0766@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Fadumo,Abdi,Adan,2017-03-07,Female,Adan Adan,+252610000767,House 0767 Dharkenley District Mogadishu,guardian0767@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yusuf,Nur,Adan,2016-04-08,Male,Ikram Adan,+252610000768,House 0768 Shangani District Mogadishu,guardian0768@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Maryan,Adan,Adan,2017-05-09,Female,Ali Adan,+252610000769,House 0769 Bondhere District Mogadishu,guardian0769@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hassan,Liban,Adan,2016-06-10,Male,Yasmin Adan,+252610000770,House 0770 Daynile District Mogadishu,guardian0770@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Halima,Ali,Adan,2017-07-11,Female,Muse Adan,+252610000771,House 0771 Hodan District Mogadishu,guardian0771@example.com,Mother,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Omar,Ibrahim,Adan,2016-08-12,Male,Khadra Adan,+252610000772,House 0772 Waberi District Mogadishu,guardian0772@example.com,Father,6a76266063e146a4e41f686e,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
