firstName,middleName,lastName,DOB,gender,guardianName,guardianPhone,guardianAddress,guardianEmail,guardianRelationship,classId,sectionId,sectionName,academicYearId,admissionDate,nationality,createParentPortal
Yusuf,Hassan,Osman,2015-08-08,Male,Maryan Osman,+252610000108,House 108 Hodan District Mogadishu,guardian108@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Maryan,Yusuf,Osman,2015-09-09,Female,Ismail Osman,+252610000109,House 109 Hodan District Mogadishu,guardian109@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hassan,Ibrahim,Osman,2015-10-10,Male,Hawa Osman,+252610000110,House 110 Hodan District Mogadishu,guardian110@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Halima,Osman,Osman,2015-11-11,Female,Hassan Osman,+252610000111,House 111 Hodan District Mogadishu,guardian111@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Omar,Warsame,Osman,2015-12-12,Male,Nasteho Osman,+252610000112,House 112 Hodan District Mogadishu,guardian112@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yasmin,Adan,Osman,2015-01-13,Female,Ahmed Osman,+252610000113,House 113 Hodan District Mogadishu,guardian113@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ali,Muse,Osman,2015-02-14,Male,Halima Osman,+252610000114,House 114 Hodan District Mogadishu,guardian114@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ikram,Abdi,Osman,2015-03-15,Female,Mahad Osman,+252610000115,House 115 Hodan District Mogadishu,guardian115@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ismail,Mohamed,Osman,2015-04-16,Male,Sahra Osman,+252610000116,House 116 Hodan District Mogadishu,guardian116@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Nasteho,Ismail,Osman,2015-05-17,Female,Omar Osman,+252610000117,House 117 Hodan District Mogadishu,guardian117@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ibrahim,Jama,Osman,2015-06-18,Male,Yasmin Osman,+252610000118,House 118 Hodan District Mogadishu,guardian118@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Deqa,Abdullahi,Osman,2015-07-19,Female,Yusuf Osman,+252610000119,House 119 Hodan District Mogadishu,guardian119@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Zakariya,Bashir,Osman,2015-08-20,Male,Asha Osman,+252610000120,House 120 Hodan District Mogadishu,guardian120@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amina,Ali,Farah,2015-09-21,Female,Abdullahi Farah,+252610000121,House 121 Hodan District Mogadishu,guardian121@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ahmed,Omar,Farah,2015-10-22,Male,Fadumo Farah,+252610000122,House 122 Hodan District Mogadishu,guardian122@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hodan,Ahmed,Farah,2015-11-23,Female,Ibrahim Farah,+252610000123,House 123 Hodan District Mogadishu,guardian123@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mohamed,Nur,Farah,2015-12-24,Male,Khadra Farah,+252610000124,House 124 Hodan District Mogadishu,guardian124@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sahra,Farah,Farah,2015-01-25,Female,Ali Farah,+252610000125,House 125 Hodan District Mogadishu,guardian125@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdi,Mahad,Farah,2015-02-26,Male,Deqa Farah,+252610000126,House 126 Hodan District Mogadishu,guardian126@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Fadumo,Said,Farah,2015-03-27,Female,Mohamed Farah,+252610000127,House 127 Hodan District Mogadishu,guardian127@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yusuf,Hassan,Farah,2015-04-28,Male,Maryan Farah,+252610000128,House 128 Hodan District Mogadishu,guardian128@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Maryan,Yusuf,Farah,2015-05-01,Female,Ismail Farah,+252610000129,House 129 Hodan District Mogadishu,guardian129@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hassan,Ibrahim,Farah,2015-06-02,Male,Hawa Farah,+252610000130,House 130 Hodan District Mogadishu,guardian130@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Halima,Osman,Farah,2015-07-03,Female,Hassan Farah,+252610000131,House 131 Hodan District Mogadishu,guardian131@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Omar,Warsame,Farah,2015-08-04,Male,Nasteho Farah,+252610000132,House 132 Hodan District Mogadishu,guardian132@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yasmin,Adan,Farah,2015-09-05,Female,Ahmed Farah,+252610000133,House 133 Hodan District Mogadishu,guardian133@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ali,Muse,Farah,2015-10-06,Male,Halima Farah,+252610000134,House 134 Hodan District Mogadishu,guardian134@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ikram,Abdi,Farah,2015-11-07,Female,Mahad Farah,+252610000135,House 135 Hodan District Mogadishu,guardian135@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ismail,Mohamed,Farah,2015-12-08,Male,Sahra Farah,+252610000136,House 136 Hodan District Mogadishu,guardian136@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Nasteho,Ismail,Farah,2015-01-09,Female,Omar Farah,+252610000137,House 137 Hodan District Mogadishu,guardian137@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ibrahim,Jama,Farah,2015-02-10,Male,Yasmin Farah,+252610000138,House 138 Hodan District Mogadishu,guardian138@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Deqa,Abdullahi,Farah,2015-03-11,Female,Yusuf Farah,+252610000139,House 139 Hodan District Mogadishu,guardian139@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Zakariya,Bashir,Farah,2015-04-12,Male,Asha Farah,+252610000140,House 140 Hodan District Mogadishu,guardian140@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amina,Ali,Jama,2015-05-13,Female,Abdullahi Jama,+252610000141,House 141 Hodan District Mogadishu,guardian141@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ahmed,Omar,Jama,2015-06-14,Male,Fadumo Jama,+252610000142,House 142 Hodan District Mogadishu,guardian142@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hodan,Ahmed,Jama,2015-07-15,Female,Ibrahim Jama,+252610000143,House 143 Hodan District Mogadishu,guardian143@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mohamed,Nur,Jama,2015-08-16,Male,Khadra Jama,+252610000144,House 144 Hodan District Mogadishu,guardian144@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sahra,Farah,Jama,2015-09-17,Female,Ali Jama,+252610000145,House 145 Hodan District Mogadishu,guardian145@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdi,Mahad,Jama,2015-10-18,Male,Deqa Jama,+252610000146,House 146 Hodan District Mogadishu,guardian146@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Fadumo,Said,Jama,2015-11-19,Female,Mohamed Jama,+252610000147,House 147 Hodan District Mogadishu,guardian147@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yusuf,Hassan,Jama,2015-12-20,Male,Maryan Jama,+252610000148,House 148 Hodan District Mogadishu,guardian148@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Maryan,Yusuf,Jama,2015-01-21,Female,Ismail Jama,+252610000149,House 149 Hodan District Mogadishu,guardian149@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hassan,Ibrahim,Jama,2015-02-22,Male,Hawa Jama,+252610000150,House 150 Hodan District Mogadishu,guardian150@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Halima,Osman,Jama,2015-03-23,Female,Hassan Jama,+252610000151,House 151 Hodan District Mogadishu,guardian151@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Omar,Warsame,Jama,2015-04-24,Male,Nasteho Jama,+252610000152,House 152 Hodan District Mogadishu,guardian152@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yasmin,Adan,Jama,2015-05-25,Female,Ahmed Jama,+252610000153,House 153 Hodan District Mogadishu,guardian153@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ali,Muse,Jama,2015-06-26,Male,Halima Jama,+252610000154,House 154 Hodan District Mogadishu,guardian154@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ikram,Abdi,Jama,2015-07-27,Female,Mahad Jama,+252610000155,House 155 Hodan District Mogadishu,guardian155@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ismail,Mohamed,Jama,2015-08-28,Male,Sahra Jama,+252610000156,House 156 Hodan District Mogadishu,guardian156@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Nasteho,Ismail,Jama,2015-09-01,Female,Omar Jama,+252610000157,House 157 Hodan District Mogadishu,guardian157@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ibrahim,Jama,Jama,2015-10-02,Male,Yasmin Jama,+252610000158,House 158 Hodan District Mogadishu,guardian158@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Deqa,Abdullahi,Jama,2015-11-03,Female,Yusuf Jama,+252610000159,House 159 Hodan District Mogadishu,guardian159@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Zakariya,Bashir,Jama,2015-12-04,Male,Asha Jama,+252610000160,House 160 Hodan District Mogadishu,guardian160@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amina,Ali,Warsame,2015-01-05,Female,Abdullahi Warsame,+252610000161,House 161 Hodan District Mogadishu,guardian161@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ahmed,Omar,Warsame,2015-02-06,Male,Fadumo Warsame,+252610000162,House 162 Hodan District Mogadishu,guardian162@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hodan,Ahmed,Warsame,2015-03-07,Female,Ibrahim Warsame,+252610000163,House 163 Hodan District Mogadishu,guardian163@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mohamed,Nur,Warsame,2015-04-08,Male,Khadra Warsame,+252610000164,House 164 Hodan District Mogadishu,guardian164@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sahra,Farah,Warsame,2015-05-09,Female,Ali Warsame,+252610000165,House 165 Hodan District Mogadishu,guardian165@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdi,Mahad,Warsame,2015-06-10,Male,Deqa Warsame,+252610000166,House 166 Hodan District Mogadishu,guardian166@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Fadumo,Said,Warsame,2015-07-11,Female,Mohamed Warsame,+252610000167,House 167 Hodan District Mogadishu,guardian167@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yusuf,Hassan,Warsame,2015-08-12,Male,Maryan Warsame,+252610000168,House 168 Hodan District Mogadishu,guardian168@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Maryan,Yusuf,Warsame,2015-09-13,Female,Ismail Warsame,+252610000169,House 169 Hodan District Mogadishu,guardian169@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hassan,Ibrahim,Warsame,2015-10-14,Male,Hawa Warsame,+252610000170,House 170 Hodan District Mogadishu,guardian170@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Halima,Osman,Warsame,2015-11-15,Female,Hassan Warsame,+252610000171,House 171 Hodan District Mogadishu,guardian171@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Omar,Warsame,Warsame,2015-12-16,Male,Nasteho Warsame,+252610000172,House 172 Hodan District Mogadishu,guardian172@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yasmin,Adan,Warsame,2015-01-17,Female,Ahmed Warsame,+252610000173,House 173 Hodan District Mogadishu,guardian173@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ali,Muse,Warsame,2015-02-18,Male,Halima Warsame,+252610000174,House 174 Hodan District Mogadishu,guardian174@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ikram,Abdi,Warsame,2015-03-19,Female,Mahad Warsame,+252610000175,House 175 Hodan District Mogadishu,guardian175@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ismail,Mohamed,Warsame,2015-04-20,Male,Sahra Warsame,+252610000176,House 176 Hodan District Mogadishu,guardian176@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Nasteho,Ismail,Warsame,2015-05-21,Female,Omar Warsame,+252610000177,House 177 Hodan District Mogadishu,guardian177@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ibrahim,Jama,Warsame,2015-06-22,Male,Yasmin Warsame,+252610000178,House 178 Hodan District Mogadishu,guardian178@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Deqa,Abdullahi,Warsame,2015-07-23,Female,Yusuf Warsame,+252610000179,House 179 Hodan District Mogadishu,guardian179@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Zakariya,Bashir,Warsame,2015-08-24,Male,Asha Warsame,+252610000180,House 180 Hodan District Mogadishu,guardian180@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amina,Ali,Nur,2015-09-25,Female,Abdullahi Nur,+252610000181,House 181 Hodan District Mogadishu,guardian181@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ahmed,Omar,Nur,2015-10-26,Male,Fadumo Nur,+252610000182,House 182 Hodan District Mogadishu,guardian182@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hodan,Ahmed,Nur,2015-11-27,Female,Ibrahim Nur,+252610000183,House 183 Hodan District Mogadishu,guardian183@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mohamed,Nur,Nur,2015-12-28,Male,Khadra Nur,+252610000184,House 184 Hodan District Mogadishu,guardian184@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sahra,Farah,Nur,2015-01-01,Female,Ali Nur,+252610000185,House 185 Hodan District Mogadishu,guardian185@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdi,Mahad,Nur,2015-02-02,Male,Deqa Nur,+252610000186,House 186 Hodan District Mogadishu,guardian186@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Fadumo,Said,Nur,2015-03-03,Female,Mohamed Nur,+252610000187,House 187 Hodan District Mogadishu,guardian187@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yusuf,Hassan,Nur,2015-04-04,Male,Maryan Nur,+252610000188,House 188 Hodan District Mogadishu,guardian188@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Maryan,Yusuf,Nur,2015-05-05,Female,Ismail Nur,+252610000189,House 189 Hodan District Mogadishu,guardian189@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hassan,Ibrahim,Nur,2015-06-06,Male,Hawa Nur,+252610000190,House 190 Hodan District Mogadishu,guardian190@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Halima,Osman,Nur,2015-07-07,Female,Hassan Nur,+252610000191,House 191 Hodan District Mogadishu,guardian191@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Omar,Warsame,Nur,2015-08-08,Male,Nasteho Nur,+252610000192,House 192 Hodan District Mogadishu,guardian192@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yasmin,Adan,Nur,2015-09-09,Female,Ahmed Nur,+252610000193,House 193 Hodan District Mogadishu,guardian193@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ali,Muse,Nur,2015-10-10,Male,Halima Nur,+252610000194,House 194 Hodan District Mogadishu,guardian194@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ikram,Abdi,Nur,2015-11-11,Female,Mahad Nur,+252610000195,House 195 Hodan District Mogadishu,guardian195@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ismail,Mohamed,Nur,2015-12-12,Male,Sahra Nur,+252610000196,House 196 Hodan District Mogadishu,guardian196@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Nasteho,Ismail,Nur,2015-01-13,Female,Omar Nur,+252610000197,House 197 Hodan District Mogadishu,guardian197@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ibrahim,Jama,Nur,2015-02-14,Male,Yasmin Nur,+252610000198,House 198 Hodan District Mogadishu,guardian198@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Deqa,Abdullahi,Nur,2015-03-15,Female,Yusuf Nur,+252610000199,House 199 Hodan District Mogadishu,guardian199@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Zakariya,Bashir,Nur,2015-04-16,Male,Asha Nur,+252610000200,House 200 Hodan District Mogadishu,guardian200@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
